id,sr,cobo,fecha,mes,anio,ing_telmex,ing_cisco,problema,diagnostico,responsable,codigo_cierre,subtipo,detalle_subtipo,tecnologia,observacion,clli
1083,627639275,MA1310000622,Oct 04 2013 01:24:57,Nov,2013,Victoria Dorantes,Oscar Sandoval,Se reportan alarmas de temperatura en el nodo de Agregador 4 de Zarco (DURNDUZAO09-AGR4-06),"Se revisa el equipo y se detectan los módulos 1,2 y 4 alarmados por temperatura, se realiza un mantenimiento para la limpieza del chasis durante ventana de mantenimiento, donde después de la ventana se logró disminuir la temperatura por 10 grados.",Telmex,Terceros,Terceros,Op. y Mantto.,CE,"",DURNDUZAO09-AGR4-06
1085,627788043,MA131002782,Oct 17 2013 07:35:54,Nov,2013,Judith Ithzel Martinez Alvarado,Juan Escamilla,Se reportó apagada la tarjeta de línea del slot 3.,"La tarjeta de línea del slot 3 se apagó debido a  su alta temperatura, las tarjetas de línea del slot 1, 2 y 4 también reportaban alarmas de alta temperatura. Se realizó una limpieza de la caja para normalizar la temperatura de todas las tarjetas. ",Telmex,Terceros,Terceros,Op. y Mantto.,CE,"Fue neceario ir a sitio a realizar una inspeccion fisica de las condiciones de temperatura, se encontro que las condiciones de aire no eran las adecuadas.",CTIZXMIZO0A-AGR2-06
1090,627860169, ,Oct 23 2013 14:55:48,Nov,2013,LUZ MARIA LARA VALENCIA,Oscar Sandoval,Se reporta equipo de acceso NEXTLALPAN-4 en el puerto Giga 0/4 con degradación en la gestión en el nodo Agregador de Nextlalpan.,"Se revisa la configuración y el tráfico del servicio de gestión y se ve todo correctamente, se involucra a CNS para confirmar la degradación, CNS reporta que el equipo se encuentra estable, se deja en periodo de monitoreo en acuerdo con la Ing. Luz María Lara Valencia, después de 2 días de monitoreo CNS reporta que continua estable, se acuerda envió del reporte de cierre.",Telmex,Terceros,Terceros,Otros,CE,"",NXTLXMNXO00-AGR14-38
1093,627889923,SISA 3660129,Oct 25 2013 11:42:38,Nov,2013,Judith Ithzel Martinez Alvarado,Carlos Ceron,Se reporta una afectación de 21 G30 en el nodo distribuidor de Ayuntamiento.,"Se revisa el estado del equipo distribuidor, la interfaz tengiga 3/4 se encuentran down (not connected). Se realizan pruebas de loop en el nodo Distribuidor y en el equipo Ciena, del lado de Carrier el puerto levanta sin problemas, en el equipo Ciena no levanta el puerto, se realizan pruebas en su equipo y reinician una tarjeta, después de esto el puerto levanta y se restablecen los servicios.",Telmex,Terceros,Terceros,Ciena,CE,"",SLTLXDAYO0L-DIST1-09
1095,627893477,MA131004262,Oct 25 2013 15:39:48,Nov,2013,Nephta-ly Ortega Chavez,Jorge Guardado,Se reporta lentitud en los servicios GPON en el nodo agregador TRENXDLFO01-AGR4-06,Se determinó que el problema se encontraba en los equipos de Huawei donde tenían atenuación en sus fibras,Telmex,Terceros,Terceros,HUAWEI,CE,"",TRENXDLFO01-AGR4-06
1100,627965069,MA131005300,Oct 31 2013 18:34:49,Nov,2013,LUZ MARIA LARA VALENCIA,Rodrigo Espinosa,El cliente reporta el nodo Agregador de VILLA DE LAS FLORES (TXGRXPVIO01-AGR13-38) fuera de gestión. ,"Se revisa la configuración del puerto 3/19 del nodo agregador de primer nivel el cual se conecta al agregador VILLA DE LAS FLORES, para descartar un problema físico, se solicita personal en sitio y se detecta que  el nodo  AGR13 está apagado. Se realiza un reset en los breakers del nodo agregador  de segundo nivel  y el equipo levanta normalmente.  ",Telmex,Terceros,Terceros,Fuerza,CE,"",TXGRXPVIO01-AGR13-38
1101,627981329,MA131100103,Nov 02 2013 03:24:57,Nov,2013,Carlos Iglesias,Fernando Ramos,El cliente reporta el nodo Agregador de CIUDAD VALLES (CDVSXUCVO07-AGR7-06) aislado. ,Se detecta que la fibra entre  el nodo del distribuidor 1 (SLPTXUALO0G-DIST1-09) y el agregador 7 está abierta. El enlace al distribuidor 2 no está implementado. Se acuerda con el cliente esperar que se repare el corte en la fibra entre el DIST1 y AGR7. ,Telmex,Terceros,Terceros,Fibra externa,CE,"",CDVSXUCVO07-AGR7-06
1102,628004685, MA131004072,Nov 05 2013 10:43:05,Nov,2013,Carlos Iglesias,Jorge Guardado,Se reporta errores de entrada en la interface tengiga 2/3,"El cliente limpio las fibras antes de contactarnos, se limpiaron los contadores de la interface Tengiga 2/3 para verificar que ya no hubiera errores.",Telmex,Terceros,Terceros,Fibra interna,CE,"",ZMPGXMZUO04-AGR8-06
1103,628026929,MA131100457,Nov 06 2013 17:22:47,Nov,2013,Carlos Iglesias,Rodrigo Espinosa,Se reportan alarmas de temperatura en el slot 1 y 3 en el nodo agregador de MAGDALENA (CDMXDFMGO03-AGR4-06) ,"Se revisa el estado del equipo Agregador, el equipo no presenta ninguna alarma de temperatura y todos los slots operan en un rango de temperatura normal. El cliente limpió el equipo antes de ponerse en contacto con Soporte.",Telmex,Terceros,Terceros,Clima,CE,"",CDMXDFMGO03-AGR4-06
1105,628082449,MA131101586,Nov 12 2013 00:19:37,Nov,2013,Judith Ithzel Martinez Alvarado,Juan Escamilla,Se reportó navegación lenta en los servicios configurados en el puerto Gi 1/6 del nodo Distribuidor de la central Ateneo.,"El puerto 1/6 se encontraba atenuado,  se realizó limpieza de fibras en dicho puerto, dejando los niveles dentro del rango homologado,  sin embargo el problema persistía por lo que se involucró a soporte del equipo de acceso quien resolvió la falla inicialmente reportada.",Telmex,Terceros,Terceros,HUAWEI,CE,"",SLTLXDATO06-DIST2-09
1108,628100481,MA131101873,Nov 13 2013 03:38:22,Nov,2013,Agustin Maldonado Pujana,Juan Escamilla,De forma proactiva se detecta que las tarjetas de línea del slot 1 y 3 del nodo Aregador de la Central Urbano Popular cruzan el primer umbral de temperatura.,"Personal en sitio regula la temperatura de la sala en la central Urbano Popular ya que estaba en 26°C con lo cual se eliminan las alarmas de temperatura, también se realizó un mantenimiento preventivo.",Telmex,Terceros,Terceros,Clima,CE,"",CDVCXTURO02-AGR3-06
4010,681916834,MA170301358,Mar 07 2017 00:00:00,Mar,2017,Giovanni Beltran,Marvic González,Daño en MUX pasivo.,Se migran las fibras del MUX al nuevo par de fibras ,Telmex,Terceros,Fibra Interna (IS),"",Optica,"",CDMXDFAZO00
1113,628259659,NA,Nov 20 2013 18:11:15,Nov,2013,Adrian Hernandez,Fernando Ramos,"
Se reporta tarjeta de línea del slot  3 y 4 apagadas por temperatura.
",Se revisa el modulo y se encuentra que  las tarjetas han sido reiniciadas y el ventilador fue limpiado con lo que la temperatura del equipo se mantuvo estable.,Telmex,Terceros,Terceros,Op. y Mantto.,CE,"",TTTNXMPRO02-AGR5-06
1146,628589539,MA131202834,Dec 19 2013 19:27:17,Dec,2013,Judith Ithzel Martinez Alvarado,Emmanuel,"Proactivo. Se reporta que  las fuentes de poder estaban funcionando en modo combinado en vez de redundante.
",El diagnóstico fue  error de configuración en el switch. Se reconfigura el switch.,Telmex,Terceros,Error de Ejecucion,Correccion en configuracion,CE,"",NCPNXMPBO02-AGR4-06
1115,628280849,MA131103502,Nov 22 2013 01:31:59,Nov,2013,JORGE AGUILAR,Fernando Ramos,Se reporta 4 servicios G30 intermitentes.,"Se revisan los servicios y se encuentra que todos están configurados en el equipo Distribuidor 2 de Tepic. Se detecta que el puerto Ten4/1 esta atenuado, por lo que se decide conmutar el tráfico hacia el Distribuidor 1 de Cultura. Personal en sitio remplaza la fibra del puerto Ten4/1 y se restauran los servicios.",Telmex,Terceros,Terceros,Fibra interna,CE,"",PRVLJAPVO08-DIST2-09
1123,628143057,MA131102400,Nov 15 2013 19:41:07,Dec,2013,SANDRA ALVAREZ,Rodrigo Espinosa,Se reporta  Flapeo en la interfaz 3/11 en el nodo agregador de CASTA?OS,"Se revisa el estado del equipo Agregador, se limpian contadores de la interfaz 3/11 y se revisa la configuración, la potencia y la temperatura  del puerto, el puerto no presentó ninguna anomalía. Se acuerda con el cliente mantener en monitoreo el equipo.",Telmex,Terceros,Terceros,Op. y Mantto.,CE,"",CSTSXDCSO02-AGR2-06
1125,628353417,"",Nov 29 2013 02:21:49,Dec,2013,Carlos Iglesias,Oscar Sandoval,Se reporta perdida de paquetes en la implementación de un Nuevo servicio L2COS en el nodo Agregador de Popotla.,"Se revisa la trayectoria en CE Cisco en donde todo se encuentra correctamente, Alcatel encuentra un error en la configuración de la política 400 que causaba la perdida de paquetes, se reconfigura y el servicio queda operando correctamente.",Telmex,Terceros,Terceros,Alcatel,CE,"",CDMXDFPTO0A-AGR3-06
1158,628461533,MA131201087,Dec 09 2013 22:30:43,Dec,2013,Jorge Gonzalez,Carlos Ceron,Se reporta una afectación de 180 usuarios HSI en el nodo agregador de Central Terminos,"Se reporta el servicio de la interfaz giga 3/9 del nodo agregador afectado, la interfaz se encuentra como down not connected, se realiza un loop en la interfaz de Carrier y el puerto levanta sin ningún problema, el problema se encuentra en el equipo de acceso.",Telmex,Terceros,Terceros,Alcatel,CE,"",CDCRXCTNO09-AGR4-06
1127,628397657,3717053,Dec 04 2013 03:37:20,Dec,2013,Nephta-ly Ortega Chavez,Oscar Sandoval,Se reporta un servicio Telcel G30 afectado.,"Se revisa el nodo Distribuidor 1 de Belisario (OAXCOABEO0Y-DIST1-09) y se encuentra el puerto Giga 7/9 down, se realiza un loop físico en el puerto Giga 7/9 donde el puerto levanta sin problemas, posteriormente se realiza un loop en el DFO con dirección al nodo distribuidor y este no levanta, se detecta fibra dañada, se remplaza el servicio se restaura.",Telmex,Terceros,Terceros,Fibra interna,CE,"",OAXCOABEO0Y-DIST1-09
3010,634869285,MA150502685,May 15 2015 20:30:00,May,2015,Javier Solís ,Jorge Mendoza,Anillo Top10 conmutado en el span ONS15454 NCGZXLCRA01 S6 - ONS15454 APDCXLLNA01 S12.,Cambio de fibra interna en Ctl San Cristóbal ONS15454 NCGZXLCRA01 S6.,Telmex,Terceros,Fibra Interna (IS),"",Optica,"",NCGZXLCRA01
1129,628437119,SISA 3711529,Dec 06 2013 17:12:58,Dec,2013,SANDRA ALVAREZ,Juan Escamilla,Se reporta un servicio empresarial afectado en el nodo agregador de Tuxtla Gutierrez.,"Se reportan problemas con al adyacencia de BGP del cliente final de un servicio empresarial, se revisa la el equipo agregador y distribuidor de Carrier, no se encuentran problemas, se corren pruebas desde los equipos demarcadores y pasan sin ningún problema. Se solicita revisar con el cliente final su configuración de BGP.",Telmex,Terceros,Terceros,Otros,CE,"",TXGRXPTGO0V-AGR7-06
1130,628481317,MA131201541,Dec 11 2013 06:54:35,Dec,2013,Sergio Navarrete,Rodrigo Espinosa,Se reporta una afectación de 2976 usuarios en el nodo agregador de Tlahuac,Se diagnostica que la tarjeta del slot 1 se encuentra en estado de PwrDown debido a alta temperatura. Se enciende la tarjeta del slot 1 reestableciendo los servicios. Se le recomienda a telmex revisar las condiciones de temperatura en la sala y la limpieza de el equipo.,Telmex,Terceros,Terceros,Op. y Mantto.,CE,"",CDMXDFTLO03-AGR4-06
1132,628529757,MA131202190,Dec 16 2013 01:58:34,Dec,2013,Jorge Gonzalez,Fernando Ramos,El cliente reporte equipo ME3800 aislado.,"Se revisa la interfaz Tengiga en el equipo de primer nivel, donde se observa via comando que la fibra está abierta, posteriormente el cliente confirma un daño en la fibra, se  corrige el problema y con esto el equipo ME3800 se vuelve alcanzable.",Telmex,Terceros,Terceros,Fibra interna,CE,"",DURNDUZAO09-AGR4-06
1133,628535359,SISAs 3734953 3734952,Dec 16 2013 13:17:18,Dec,2013,Sergio Navarrete,Fernando Ramos,El cliente reporto 9 Radio Bases sin tráfico.,"Se revisa la interface el equipo Distribuidor de  Mayo que tiene configurado los servicios reportados y no se observó tráfico de entrada desde Telcel. Se hace una prueba inyecto tráfico de ADVA a ADVA pasando por el Carrier, donde se observa que el trafico pasa perfectamente. El cliente en sitio detecta daño en la fibra. Se corrige el daño y los servicios se restablecen.",Telmex,Terceros,Terceros,Fibra Externa,CE,"",MNTRXLMAO1H-DIST1-09
1134,628412989,MA131101064,Dec 05 2013 00:43:34,Dec,2013,SANDRA ALVAREZ,Carlos Ceron,Se reportan 45 clientes HSI afectados en el nodo agregador de Tlalnepantla.,"Se revisa el estado del equipo y la configuracion de la VLAN 1649 en la interfaz g1/10, no se encuentra ningun problema en la interfaz y en la configuracion. Se solicita revisar el equipo de acceso, quedando el problema en la parte de acceso.",Telmex,Terceros,Terceros,Alcatel,CE,"",TLPNXMTLO03-AGR6-06
1135,628589221,MA131202826,Dec 19 2013 19:02:57,Dec,2013,Judith Ithzel Martinez Alvarado,Emmanuel,Proactivamente se reporta a telmex las fuentes de poder estan funcionando en modo combinado en vez de redundante,Se diagnostica que hay un error de configuracion en el switch. Se reconfigura el switch.,Telmex,Terceros,Error de Ejecucion,Correccion en configuracion,CE,"",GUADJALIO01-AGR1-06
1138,628540741,"",Dec 16 2013 18:30:12,Dec,2013,JORGE AGUILAR,Emmanuel,Proactivamente se reportan a telmex 3 equipos con errores de configuracion en el configuration register,Se corrige la configuracion del boot register de la 3 equipos,Telmex,Terceros,Error de Ejecucion,Corrección en Configuración,CE,"",CLMTXMICO02-AGR1-06
1139,628541049,"",Dec 16 2013 18:51:14,Dec,2013,JORGE AGUILAR,Emmanuel,Proactivamente se reportan a telmex 12 equipos con errores de configuracion en el configuration register de la switch processor,Se corrige la configuracion del boot register de la switch processor en los 12 equipos,Telmex,Terceros,Error de Ejecucion,Corrección en Configuración,CE,"",CDMXDFZAO0C-AGR7-06
1140,628541277,"",Dec 16 2013 19:03:14,Dec,2013,JORGE AGUILAR,Emmanuel,Proactivamente se reporta a soporte Telmex la falta de la imagen del IOS en 11 ubicaciones,Se copia la imagen a las ubicaciones donde hace falta.,Telmex,Terceros,Error de Ejecucion,Corrección en Configuración,CE,"",RYNSXTMIO1G-AGR6-06
1141,628541525,"",Dec 16 2013 19:16:45,Dec,2013,JORGE AGUILAR,Emmanuel,Proactivamente se reportan a telmex 295 equipos donde se requiere reconfigurar los parametros de boot,Se reconfiguran los parametros de boot system,Telmex,Terceros,Error de Ejecucion,Corrección en Configuración,CE,"",AGSCXAAGO0C-DIST1-09
3017,633168395,4326978,Dec 29 2014 21:24:00,Dec,2014,Sergio Navarrete,Marvic González,Servicio FB2-1210-0020 con errores. ,Se valida la correcta configuración en la red de transporte Cisco.,Telmex,Terceros,Indeterminado,"",Optica,"",NCPNXMTEA03
1148,628618423,MA131203383,Dec 23 2013 19:31:39,Dec,2013,Judith Ithzel Martinez Alvarado,Juan Escamilla,Se reporta ausencia de adyacencia OSPF en el puerto Gi1/20 del nodo Distribuidor 2 de la central Estrella.,"Se observaron flaps en la adyacencia de OSPF en el puerto Gi1/20, el cual es la conexión hacia RCDT. Se realizó un reset en el puerto del lado de RCDT para solucionar el problema.",Telmex,Terceros,Terceros,RCDT,CE,"",CDMXDFESO38-DIST2-09
1150,628666539,SISA: 3151950 / 3151951 / 3151956,Dec 31 2013 20:48:30,Dec,2013,Nephta-ly Ortega Chavez,Rodrigo Espinosa,Se reporta el módulo 4 del nodo agregador de Arboledas (CLMTXMARO05-AGR1-06) con alarma de temperatura.,"Se revisó el equipo Agregador, la tarjeta del slot 1,3 y 4 se encuentran con alarmas de temperatura, se envió personal a sitio para  limpieza. No se presentan  más alarmas.",Telmex,Terceros,Terceros,Op. y Mantto.,CE,"",CLMTXMARO05-AGR1-06
1155,628524751,MA131202013,Dec 14 2013 02:05:21,Dec,2013,Carlos Iglesias,Emmanuel ,Telmex reporta un servicio HSI caido,"Telmex reporta que este servicio se cayo cuando estaban migrando otro servicio de SDH a Carrier Ethernet. Se diagnostica que el pseudowire de servicio esta UP y se descartan problemas en la configuracion. Alcanzamos por ping el equipo de acceso desde RCDT y telmex confirma tenerlo gestiado. Se migra el servicio del puerto Gi 0/4 al Gi 0/12 utilizando otro tranceiver y levanta el servicio. Se regresa el revicio a su puerto original con el tranceiver original y levanta el servicio. Se sospecha de un bloqueo en el ALU. Telmex reporta que ahora las sesiones se perdieron en otro servicio que va a travez de SDH. Telmex confirma que el otro servicio no fallo, que estaban viendo el router equivocado.",Telmex,Terceros,Terceros,Alcatel,CE,"",GRMNXTELO01-AGR13-38
1156,628638641,3746732,Dec 27 2013 01:14:58,Dec,2013,SANDRA ALVAREZ,Jorge Guardado,Se reporta la VLAN 70 sin gestión,Se descartan problemas en la red de carrier eternet. Se apoya con pruebas para ayudar al cliente a encontrar el problema. ADVA configura la IP correcta en su equipo y la gestión se recupera,Telmex,Terceros,Terceros,ADVA,CE,"",SLPTXUTNO03-AGR17-38
1162,628298047,MA131103619,Nov 24 2013 13:54:13,Jan,2014,Agustin Maldonado Pujana,Carlos Ceron,Se reporta una afectación de 650 usuarios HSI en el nodo agregador de segundo nivel de Central Sauces.,"Se revisa el estado del equipo, configuración  y estado de la interfaz g0/2 donde se conecta el servicio reportado ( VLAN 1633), se observa tráfico de salida sobre la VLAN pero no tráfico de entrada, se solicita revisar el equipo de acceso, quedando el problema en la parte de acceso.",Telmex,Terceros,Terceros,Alcatel,CE,"",TOLCXMSUO00-AGR18-38
1165,628341451,NA,Nov 27 2013 18:31:46,Jan,2014,JOSE ANTONIO FREYRE LOPEZ,Oscar Sandoval,Se solicita apoyo para revisar un nuevo servicio Clip & Class que no pasa las pruebas.,"Se verifica todo el Path dentro de CE y todo se observa sin ningún problema, Telmex encuentro un problema dentro de su red y lo arregla ya sin nuestra intervención.",Telmex,Terceros,Terceros,Otros,CE,"",NVLRXTNLO07-AGR5-06
